inputs,context,topic,org_label,set-0,id,label
"(""`` There be no object in our follow them , '' say Holmes ."",)",,,1,dev,4455,1
"('`` The shadow have depart and will not return .',)",,,1,dev,4456,1
"('We must see what further card we have in our hand and play them with decision .',)",,,0,dev,4457,0
"(""Could you swear to that man 's face within the cab ? ''"",)",,,0,dev,4458,0
"(""`` I could swear only to the beard . ''"",)",,,0,dev,4459,0
"('`` And so could I -- from which I gather that in all probability it be a false one .',)",,,0,dev,4460,0
"('A clever man upon so delicate an errand have no use for a beard save to conceal his feature .',)",,,1,dev,4461,1
"(""Come in here , Watson ! ''"",)",,,0,dev,4462,0
"('He turn into one of the district messenger office , where he be warmly greet by the manager .',)",,,0,dev,4463,0
"(""`` Ah , Wilson , I see you have not forget the little case in which I have the good fortune to help you ? ''"",)",,,1,dev,4464,1
"('`` No , sir , indeed I have not .',)",,,1,dev,4465,1
"(""You save my good name , and perhaps my life . ''"",)",,,0,dev,4466,0
"('`` My dear fellow , you exaggerate .',)",,,0,dev,4467,0
"(""I have some recollection , Wilson , that you have among your boy a lad name Cartwright , who show some ability during the investigation . ''"",)",,,0,dev,4468,0
"(""`` Ye , sir , he be still with us . ''"",)",,,0,dev,4469,0
"('`` Could you ring him up ? -- thank you !',)",,,0,dev,4470,0
"(""And I should be glad to have change of this five-pound note . ''"",)",,,0,dev,4471,0
"('A lad of fourteen , with a bright , keen face , have obey the summon of the manager .',)",,,0,dev,4472,0
"('He stand now gaze with great reverence at the famous detective .',)",,,0,dev,4473,0
"(""`` Let me have the Hotel Directory , '' say Holmes ."",)",,,0,dev,4474,0
"('`` Thank you !',)",,,0,dev,4475,0
"('Now , Cartwright , there be the name of twenty-three hotel here , all in the immediate neighbourhood of Charing Cross .',)",,,0,dev,4476,0
"(""Do you see ? ''"",)",,,0,dev,4477,0
"(""`` Ye , sir . ''"",)",,,0,dev,4478,0
"(""`` You will visit each of these in turn . ''"",)",,,0,dev,4479,0
"(""`` Ye , sir . ''"",)",,,0,dev,4480,0
"('`` You will begin in each case by give the outside porter one shilling .',)",,,0,dev,4481,0
"(""Here be twenty-three shilling . ''"",)",,,0,dev,4482,0
"(""`` Ye , sir . ''"",)",,,0,dev,4483,0
"('`` You will tell him that you want to see the waste-paper of yesterday .',)",,,0,dev,4484,0
"('You will say that an important telegram have miscarry and that you be look for it .',)",,,0,dev,4485,0
"(""You understand ? ''"",)",,,0,dev,4486,0
"(""`` Ye , sir . ''"",)",,,0,dev,4487,0
"('`` But what you be really look for be the centre page of the Times with some hole cut in it with scissor .',)",,,0,dev,4488,0
"('Here be a copy of the Times .',)",,,0,dev,4489,0
"('It be this page .',)",,,0,dev,4490,0
"(""You could easily recognize it , could you not ? ''"",)",,,0,dev,4491,0
"(""`` Ye , sir . ''"",)",,,0,dev,4492,0
"('`` In each case the outside porter will send for the hall porter , to whom also you will give a shilling .',)",,,0,dev,4493,0
"('Here be twenty-three shilling .',)",,,0,dev,4494,0
"('You will then learn in possibly twenty case out of the twenty-three that the waste of the day before have be burn or remove .',)",,,0,dev,4495,0
"('In the three other case you will be show a heap of paper and you will look for this page of the Times among it .',)",,,0,dev,4496,0
"('The odd be enormously against your find it .',)",,,0,dev,4497,0
"('There be ten shilling over in case of emergency .',)",,,0,dev,4498,0
"('Let me have a report by wire at Baker Street before evening .',)",,,0,dev,4499,0
"(""And now , Watson , it only remain for us to find out by wire the identity of the cabman , No. 2704 , and then we will drop into one of the Bond Street picture gallery and fill in the time until we be due at the hotel . ''"",)",,,0,dev,4500,0
"('Chapter 5. Three Broken Thread',)",,,0,dev,4501,0
"('Sherlock Holmes have , in a very remarkable degree , the power of detach his mind at will .',)",,,0,dev,4502,0
"('For two hour the strange business in which we have be involve appear to be forget , and he be entirely absorb in the picture of the modern Belgian master .',)",,,0,dev,4503,0
"('He would talk of nothing but art , of which he have the crude idea , from our leave the gallery until we find ourselves at the Northumberland Hotel .',)",,,0,dev,4504,0
"(""`` Sir Henry Baskerville be upstairs expect you , '' say the clerk ."",)",,,0,dev,4505,0
"(""`` He ask me to show you up at once when you come . ''"",)",,,0,dev,4506,0
"(""`` Have you any objection to my look at your register ? '' say Holmes ."",)",,,0,dev,4507,0
"(""`` Not in the least . ''"",)",,,1,dev,4508,1
"('The book show that two name have be add after that of Baskerville .',)",,,0,dev,4509,0
"('One be Theophilus Johnson and family , of Newcastle ; the other Mrs. Oldmore and maid , of High Lodge , Alton .',)",,,0,dev,4510,0
"(""`` Surely that must be the same Johnson whom I use to know , '' say Holmes to the porter ."",)",,,0,dev,4511,0
"(""`` A lawyer , be he not , gray-headed , and walk with a limp ? ''"",)",,,0,dev,4512,0
"(""`` No , sir , this be Mr. Johnson , the coal-owner , a very active gentleman , not old than yourself . ''"",)",,,1,dev,4513,1
"(""`` Surely you be mistake about his trade ? ''"",)",,,0,dev,4514,0
"(""`` No , sir ! he have use this hotel for many year , and he be very well know to us . ''"",)",,,1,dev,4515,1
"('`` Ah , that settle it .',)",,,0,dev,4516,0
"('Mrs. Oldmore , too ; I seem to remember the name .',)",,,0,dev,4517,0
"(""Excuse my curiosity , but often in call upon one friend one find another . ''"",)",,,0,dev,4518,0
"('`` She be an invalid lady , sir .',)",,,0,dev,4519,0
"('Her husband be once mayor of Gloucester .',)",,,0,dev,4520,0
"(""She always come to us when she be in town . ''"",)",,,0,dev,4521,0
"('`` Thank you ; I be afraid I can not claim her acquaintance .',)",,,1,dev,4522,1
"(""We have establish a most important fact by these question , Watson , '' he continue in a low voice as we go upstairs together ."",)",,,0,dev,4523,0
"('`` We know now that the people who be so interested in our friend have not settle down in his own hotel .',)",,,1,dev,4524,1
"('That mean that while they be , as we have see , very anxious to watch him , they be equally anxious that he should not see them .',)",,,1,dev,4525,1
"(""Now , this be a most suggestive fact . ''"",)",,,0,dev,4526,0
"(""`` What do it suggest ? ''"",)",,,0,dev,4527,0
"(""`` It suggest -- halloa , my dear fellow , what on earth be the matter ? ''"",)",,,0,dev,4528,0
"('As we come round the top of the stair we have run up against Sir Henry Baskerville himself .',)",,,0,dev,4529,0
"('His face be flush with anger , and he hold an old and dusty boot in one of his hand .',)",,,0,dev,4530,0
"('So furious be he that he be hardly articulate , and when he do speak it be in a much broad and more Western dialect than any which we have hear from him in the morning .',)",,,0,dev,4531,0
"(""`` Seem to me they be play me for a sucker in this hotel , '' he cry ."",)",,,0,dev,4532,0
"(""`` They 'll find they 've start in to monkey with the wrong man unless they be careful ."",)",,,0,dev,4533,0
"(""By thunder , if that chap ca n't find my miss boot there will be trouble ."",)",,,1,dev,4534,1
"(""I can take a joke with the good , Mr. Holmes , but they 've get a bit over the mark this time . ''"",)",,,0,dev,4535,0
"(""`` Still look for your boot ? ''"",)",,,0,dev,4536,0
"(""`` Ye , sir , and mean to find it . ''"",)",,,0,dev,4537,0
"(""`` But , surely , you say that it be a new brown boot ? ''"",)",,,0,dev,4538,0
"('`` So it be , sir .',)",,,0,dev,4539,0
"(""And now it ' an old black one . ''"",)",,,0,dev,4540,0
"(""`` What ! you do n't mean to say -- ? ''"",)",,,1,dev,4541,1
"(""`` That ' just what I do mean to say ."",)",,,0,dev,4542,0
"('I only have three pair in the world -- the new brown , the old black , and the patent leather , which I be wear .',)",,,0,dev,4543,0
"('Last night they take one of my brown one , and today they have sneak one of the black .',)",,,0,dev,4544,0
"('Well , have you get it ?',)",,,0,dev,4545,0
"(""Speak out , man , and do n't stand star ! ''"",)",,,1,dev,4546,1
"('An agitated German waiter have appear upon the scene .',)",,,0,dev,4547,0
"(""`` No , sir ; I have make inquiry all over the hotel , but I can hear no word of it . ''"",)",,,1,dev,4548,1
"(""`` Well , either that boot come back before sundown or I 'll see the manager and tell him that I go right straight out of this hotel . ''"",)",,,0,dev,4549,0
"(""`` It shall be find , sir -- I promise you that if you will have a little patience it will be find . ''"",)",,,0,dev,4550,0
"(""`` Mind it be , for it ' the last thing of mine that I 'll lose in this den of thief ."",)",,,0,dev,4551,0
"(""Well , well , Mr. Holmes , you 'll excuse my trouble you about such a trifle -- ''"",)",,,0,dev,4552,0
"(""`` I think it ' well worth trouble about . ''"",)",,,0,dev,4553,0
"(""`` Why , you look very serious over it . ''"",)",,,0,dev,4554,0
"(""`` How do you explain it ? ''"",)",,,0,dev,4555,0
"(""`` I just do n't attempt to explain it ."",)",,,1,dev,4556,1
"(""It seem the very maddest , queerest thing that ever happen to me . ''"",)",,,0,dev,4557,0
"(""`` The queerest perhaps -- '' say Holmes thoughtfully ."",)",,,0,dev,4558,0
"(""`` What do you make of it yourself ? ''"",)",,,0,dev,4559,0
"(""`` Well , I do n't profess to understand it yet ."",)",,,1,dev,4560,1
"('This case of your be very complex , Sir Henry .',)",,,0,dev,4561,0
"(""When take in conjunction with your uncle 's death I be not sure that of all the five hundred case of capital importance which I have handle there be one which cut so deep ."",)",,,1,dev,4562,1
"('But we hold several thread in our hand , and the odd be that one or other of them guide us to the truth .',)",,,0,dev,4563,0
"(""We may waste time in follow the wrong one , but sooner or later we must come upon the right . ''"",)",,,0,dev,4564,0
"('We have a pleasant luncheon in which little be say of the business which have bring us together .',)",,,0,dev,4565,0
"('It be in the private sitting-room to which we afterwards repair that Holmes ask Baskerville what be his intention .',)",,,0,dev,4566,0
"(""`` To go to Baskerville Hall . ''"",)",,,0,dev,4567,0
"(""`` And when ? ''"",)",,,0,dev,4568,0
"(""`` At the end of the week . ''"",)",,,0,dev,4569,0
"(""`` On the whole , '' say Holmes , `` I think that your decision be a wise one ."",)",,,0,dev,4570,0
"('I have ample evidence that you be be dog in London , and amid the million of this great city it be difficult to discover who these people be or what their object can be .',)",,,0,dev,4571,0
"('If their intention be evil they might do you a mischief , and we should be powerless to prevent it .',)",,,1,dev,4572,1
"(""You do not know , Dr. Mortimer , that you be follow this morning from my house ? ''"",)",,,1,dev,4573,1
"('Dr. Mortimer start violently .',)",,,0,dev,4574,0
"('`` Follow !',)",,,0,dev,4575,0
"(""By whom ? ''"",)",,,0,dev,4576,0
"('`` That , unfortunately , be what I can not tell you .',)",,,1,dev,4577,1
"(""Have you among your neighbour or acquaintance on Dartmoor any man with a black , full beard ? ''"",)",,,0,dev,4578,0
"('`` No -- or , let me see -- why , yes .',)",,,1,dev,4579,1
"(""Barrymore , Sir Charles 's butler , be a man with a full , black beard . ''"",)",,,0,dev,4580,0
"('`` Ha !',)",,,0,dev,4581,0
"(""Where be Barrymore ? ''"",)",,,0,dev,4582,0
"(""`` He be in charge of the Hall . ''"",)",,,0,dev,4583,0
"(""`` We have well ascertain if he be really there , or if by any possibility he might be in London . ''"",)",,,0,dev,4584,0
"(""`` How can you do that ? ''"",)",,,0,dev,4585,0
"('`` Give me a telegraph form .',)",,,0,dev,4586,0
"(""` Be all ready for Sir Henry ? '"",)",,,0,dev,4587,0
"('That will do .',)",,,0,dev,4588,0
"('Address to Mr. Barrymore , Baskerville Hall .',)",,,0,dev,4589,0
"('What be the near telegraph-office ?',)",,,0,dev,4590,0
"('Grimpen .',)",,,0,dev,4591,0
"('Very good , we will send a second wire to the postmaster , Grimpen : ` Telegram to Mr. Barrymore to be deliver into his own hand .',)",,,0,dev,4592,0
"(""If absent , please return wire to Sir Henry Baskerville , Northumberland Hotel . '"",)",,,0,dev,4593,0
"(""That should let us know before evening whether Barrymore be at his post in Devonshire or not . ''"",)",,,0,dev,4594,0
"(""`` That ' so , '' say Baskerville ."",)",,,0,dev,4595,0
"(""`` By the way , Dr. Mortimer , who be this Barrymore , anyhow ? ''"",)",,,0,dev,4596,0
"('`` He be the son of the old caretaker , who be dead .',)",,,0,dev,4597,0
"('They have look after the Hall for four generation now .',)",,,0,dev,4598,0
"(""So far as I know , he and his wife be as respectable a couple as any in the county . ''"",)",,,0,dev,4599,0
